"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/18/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/19/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/20/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/21/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/22/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/23/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/24/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/25/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/26/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/27/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/28/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/29/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/30/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"08/31/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/01/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/02/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/03/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/04/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/05/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/06/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/07/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/08/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/09/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/10/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/11/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/12/2023","AQS","320030043","1","0.1","ppm","1","Paul Meyer","14","58.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/19/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","2","8.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/20/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/21/2023","AQS","320030043","1","0.3","ppm","3","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/22/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/23/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/24/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/25/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/26/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/27/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/28/2023","AQS","320030043","1","0.3","ppm","3","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/29/2023","AQS","320030043","1","0.3","ppm","3","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"09/30/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"10/01/2023","AQS","320030043","1","0.2","ppm","2","Paul Meyer","2","8.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.106389","-115.253333"
"04/01/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","19","79.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/02/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/03/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/04/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/05/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/06/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","17","71.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/11/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","1","4.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/12/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/13/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/14/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/15/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/16/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/17/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/18/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/19/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/20/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/21/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/22/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/23/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/24/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/25/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/26/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/27/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/28/2023","AQS","320030075","1","0.3","ppm","3","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/29/2023","AQS","320030075","1","0.3","ppm","3","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"04/30/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/01/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/02/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","16","67.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/03/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/04/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/05/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/06/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/07/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/08/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/09/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/10/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/11/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/12/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/13/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/14/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/15/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/16/2023","AQS","320030075","1","0.2","ppm","2","Joe Neal","11","46.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/17/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","3","13.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/18/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/19/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/20/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/21/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/22/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/23/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/24/2023","AQS","320030075","1","0.1","ppm","1","Joe Neal","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
