"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/27/2023","AQS","320031501","1","46.2","ppb","43","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"06/28/2023","AQS","320031501","1","40.3","ppb","38","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"06/29/2023","AQS","320031501","1","27.3","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"06/30/2023","AQS","320031501","1","45","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/01/2023","AQS","320031501","1","37.4","ppb","35","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/02/2023","AQS","320031501","1","31.7","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/03/2023","AQS","320031501","1","42.1","ppb","40","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/04/2023","AQS","320031501","1","27.9","ppb","25","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/05/2023","AQS","320031501","1","38.3","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/06/2023","AQS","320031501","1","39.6","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/07/2023","AQS","320031501","1","41.1","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/08/2023","AQS","320031501","1","33.8","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/09/2023","AQS","320031501","1","27.1","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/10/2023","AQS","320031501","1","52.6","ppb","49","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/11/2023","AQS","320031501","1","36.8","ppb","34","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/12/2023","AQS","320031501","1","28.5","ppb","26","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/13/2023","AQS","320031501","1","40.8","ppb","38","Rancho & Teddy","20","83.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/14/2023","AQS","320031501","1","45.2","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/15/2023","AQS","320031501","1","41.4","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/16/2023","AQS","320031501","1","39.4","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/17/2023","AQS","320031501","1","31.1","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/18/2023","AQS","320031501","1","44.9","ppb","42","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/19/2023","AQS","320031501","1","36.3","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/20/2023","AQS","320031501","1","35.4","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/21/2023","AQS","320031501","1","39.1","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/22/2023","AQS","320031501","1","31.8","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/23/2023","AQS","320031501","1","23","ppb","22","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/24/2023","AQS","320031501","1","39.3","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/25/2023","AQS","320031501","1","38.3","ppb","36","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/26/2023","AQS","320031501","1","36.5","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/27/2023","AQS","320031501","1","35.1","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/28/2023","AQS","320031501","1","37.9","ppb","35","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/29/2023","AQS","320031501","1","36.4","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/30/2023","AQS","320031501","1","29.2","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"07/31/2023","AQS","320031501","1","35.4","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/01/2023","AQS","320031501","1","36.9","ppb","34","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/02/2023","AQS","320031501","1","26.5","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/03/2023","AQS","320031501","1","30.8","ppb","28","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/04/2023","AQS","320031501","1","34.9","ppb","32","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/05/2023","AQS","320031501","1","34.1","ppb","32","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/06/2023","AQS","320031501","1","34.4","ppb","32","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/07/2023","AQS","320031501","1","29.4","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/08/2023","AQS","320031501","1","31.2","ppb","29","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/09/2023","AQS","320031501","1","43.2","ppb","41","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/10/2023","AQS","320031501","1","29.5","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/11/2023","AQS","320031501","1","25.8","ppb","24","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/12/2023","AQS","320031501","1","29.9","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/13/2023","AQS","320031501","1","25","ppb","24","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/14/2023","AQS","320031501","1","36.4","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/15/2023","AQS","320031501","1","31.5","ppb","29","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/16/2023","AQS","320031501","1","30.2","ppb","28","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/17/2023","AQS","320031501","1","37.3","ppb","35","Rancho & Teddy","19","79.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/18/2023","AQS","320031501","1","39","ppb","37","Rancho & Teddy","21","88.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/19/2023","AQS","320031501","1","22.5","ppb","21","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/20/2023","AQS","320031501","1","17.8","ppb","16","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/21/2023","AQS","320031501","1","24.5","ppb","23","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/22/2023","AQS","320031501","1","26","ppb","25","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/23/2023","AQS","320031501","1","31.7","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/25/2023","AQS","320031501","1","35.8","ppb","33","Rancho & Teddy","18","75.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/26/2023","AQS","320031501","1","36.2","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/27/2023","AQS","320031501","1","29.5","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/28/2023","AQS","320031501","1","29.3","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/29/2023","AQS","320031501","1","34.9","ppb","32","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/30/2023","AQS","320031501","1","39.8","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"08/31/2023","AQS","320031501","1","47.8","ppb","44","Rancho & Teddy","22","92.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/01/2023","AQS","320031501","1","21.6","ppb","20","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/02/2023","AQS","320031501","1","28.4","ppb","26","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/03/2023","AQS","320031501","1","19.2","ppb","18","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/04/2023","AQS","320031501","1","29.2","ppb","27","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/05/2023","AQS","320031501","1","29.4","ppb","27","Rancho & Teddy","20","83.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/06/2023","AQS","320031501","1","36.1","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/07/2023","AQS","320031501","1","31.9","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/08/2023","AQS","320031501","1","35.6","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/09/2023","AQS","320031501","1","27.5","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/10/2023","AQS","320031501","1","20.6","ppb","19","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/11/2023","AQS","320031501","1","27.3","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/12/2023","AQS","320031501","1","32","ppb","30","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/13/2023","AQS","320031501","1","31.6","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/14/2023","AQS","320031501","1","39.6","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/15/2023","AQS","320031501","1","34.2","ppb","32","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/16/2023","AQS","320031501","1","35.5","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/17/2023","AQS","320031501","1","27.9","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/18/2023","AQS","320031501","1","33.6","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/19/2023","AQS","320031501","1","34.1","ppb","32","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/20/2023","AQS","320031501","1","48.4","ppb","45","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/21/2023","AQS","320031501","1","33.4","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/22/2023","AQS","320031501","1","27.8","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/23/2023","AQS","320031501","1","28.8","ppb","26","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/24/2023","AQS","320031501","1","33.8","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/25/2023","AQS","320031501","1","38.5","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/26/2023","AQS","320031501","1","46.5","ppb","43","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/27/2023","AQS","320031501","1","46.4","ppb","43","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/28/2023","AQS","320031501","1","33.9","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/29/2023","AQS","320031501","1","49.5","ppb","46","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"09/30/2023","AQS","320031501","1","24.1","ppb","23","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/01/2023","AQS","320031501","1","25.4","ppb","24","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/02/2023","AQS","320031501","1","26.3","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/03/2023","AQS","320031501","1","29.7","ppb","27","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/04/2023","AQS","320031501","1","25.3","ppb","24","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/05/2023","AQS","320031501","1","32.8","ppb","30","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/06/2023","AQS","320031501","1","33.6","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/07/2023","AQS","320031501","1","31.8","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/08/2023","AQS","320031501","1","41.7","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/09/2023","AQS","320031501","1","39.4","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/10/2023","AQS","320031501","1","32","ppb","30","Rancho & Teddy","19","79.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/11/2023","AQS","320031501","1","33.2","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/12/2023","AQS","320031501","1","31","ppb","29","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/13/2023","AQS","320031501","1","33.9","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/14/2023","AQS","320031501","1","41.9","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/15/2023","AQS","320031501","1","38.7","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/16/2023","AQS","320031501","1","60.7","ppb","57","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/17/2023","AQS","320031501","1","50.4","ppb","47","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/18/2023","AQS","320031501","1","45.3","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/19/2023","AQS","320031501","1","49.2","ppb","46","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/20/2023","AQS","320031501","1","54.2","ppb","51","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/21/2023","AQS","320031501","1","35","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/22/2023","AQS","320031501","1","30.5","ppb","28","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/23/2023","AQS","320031501","1","37.4","ppb","35","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
